QBER,SKR,Target,Time_Series
0.058479532163742576,0.795673076923077,1.0,0
-0.00877192982456143,0.9879807692307693,1.0,0
-0.014619883040935866,1.0216346153846154,1.0,0
0.005847953216374213,1.0048076923076923,1.0,0
-0.02046783625731008,1.028846153846154,1.0,0
-0.01754385964912286,1.060096153846154,1.0,0
0.0350877192982455,0.9014423076923077,1.0,0
0.040935672514619714,0.9495192307692308,1.0,0
0.0029239766081872176,0.9903846153846154,1.0,0
0.0,1.0168269230769231,1.0,0
-0.014619883040935866,0.9903846153846154,1.0,0
-0.005847953216374213,1.0264423076923077,1.0,0
-0.011695906432748648,0.9879807692307693,1.0,0
-0.023391812865497075,1.0745192307692308,1.0,0
0.0029239766081872176,0.9927884615384616,1.0,0
-0.011695906432748648,1.0432692307692308,1.0,0
-0.032163742690058506,1.0216346153846154,1.0,0
-0.03801169590643272,1.0552884615384617,1.0,0
-0.02923976608187151,1.0360576923076923,1.0,0
-0.04970760233918137,1.0625,1.0,0
0.023391812865497075,0.8197115384615384,1.0,0
-0.04678362573099415,1.0865384615384617,1.0,0
-0.032163742690058506,1.0456730769230769,1.0,0
-0.02923976608187151,1.0552884615384617,1.0,0
-0.05555555555555558,1.1009615384615385,1.0,0
-0.415204678362573,1.40625,0.0,0
-0.4122807017543859,1.3365384615384617,0.0,0
-0.4122807017543859,1.3245192307692308,0.0,0
-0.4415204678362572,1.3822115384615385,0.0,0
-0.4093567251461988,1.3341346153846154,0.0,0
-0.40058479532163727,1.3197115384615385,0.0,0
-0.38888888888888884,1.2572115384615385,0.0,0
-0.39766081871345016,1.3221153846153846,0.0,0
-0.42982456140350866,1.3605769230769231,0.0,0
-0.3362573099415205,1.2235576923076923,0.0,0
-0.3391812865497076,1.2139423076923077,0.0,0
-0.38888888888888884,1.2740384615384617,0.0,0
-0.38596491228070173,1.3317307692307694,0.0,0
-0.41812865497076024,1.3557692307692308,0.0,0
-0.4093567251461988,1.3293269230769231,0.0,0
-0.42690058479532156,1.3653846153846154,0.0,0
-0.4415204678362572,1.3653846153846154,0.0,0
-0.38888888888888884,1.2740384615384617,0.0,0
-0.4766081871345028,1.3870192307692308,0.0,0
-0.43274853801169577,1.3509615384615385,0.0,0
-0.39181286549707595,1.2956730769230769,0.0,0
-0.36257309941520466,1.2524038461538463,0.0,0
-0.3450292397660818,1.2283653846153846,0.0,0
-0.45614035087719296,1.4134615384615385,0.0,0
-0.38888888888888884,1.2836538461538463,0.0,0
-0.3421052631578947,1.2307692307692308,0.0,0
-0.3070175438596491,1.1105769230769231,0.0,0
-0.3538011695906432,1.1802884615384617,0.0,0
-0.42397660818713445,1.3629807692307694,0.0,0
-0.4122807017543859,1.3293269230769231,0.0,0
-0.32456140350877194,1.1995192307692308,0.0,0
-0.42105263157894735,1.3317307692307694,0.0,0
-0.4415204678362572,1.3918269230769231,0.0,0
-0.36549707602339176,1.1706730769230769,0.0,0
-0.3801169590643274,1.2932692307692308,0.0,0
-0.43274853801169577,1.3653846153846154,0.0,0
-0.39181286549707595,1.2836538461538463,0.0,0
-0.4122807017543859,1.3677884615384617,0.0,0
-0.3362573099415205,1.2379807692307692,0.0,0
-0.42105263157894735,1.34375,0.0,0
-0.3479532163742689,1.2355769230769231,0.0,0
-0.4649122807017543,1.3605769230769231,0.0,0
-0.42105263157894735,1.3485576923076923,0.0,0
-0.4385964912280701,1.3677884615384617,0.0,0
-0.4385964912280701,1.3341346153846154,0.0,0
-0.4064327485380117,1.3509615384615385,0.0,0
-0.42397660818713445,1.3677884615384617,0.0,0
-0.3771929824561403,1.2668269230769231,0.0,0
-0.415204678362573,1.34375,0.0,0
-0.42105263157894735,1.2980769230769231,0.0,0
-0.3538011695906432,1.25,0.0,0
-0.4064327485380117,1.3052884615384617,0.0,0
-0.3742690058479532,1.2980769230769231,0.0,0
-0.4093567251461988,1.3293269230769231,0.0,0
-0.4093567251461988,1.3293269230769231,0.0,0
-0.3830409356725145,1.278846153846154,0.0,0
-0.4678362573099414,1.3461538461538463,0.0,0
-0.43274853801169577,1.3677884615384617,0.0,0
-0.368421052631579,1.2836538461538463,0.0,0
-0.4035087719298245,1.3365384615384617,0.0,0
-0.4093567251461988,1.3197115384615385,0.0,0
-0.42397660818713445,1.3197115384615385,0.0,0
-0.4093567251461988,1.3028846153846154,0.0,0
-0.45614035087719296,1.3774038461538463,0.0,0
-0.4122807017543859,1.3365384615384617,0.0,0
-0.3742690058479532,1.278846153846154,0.0,0
-0.41812865497076024,1.3461538461538463,0.0,0
-0.3830409356725145,1.2620192307692308,0.0,0
-0.4415204678362572,1.3581730769230769,0.0,0
-0.3801169590643274,1.2860576923076923,0.0,0
-0.4122807017543859,1.3461538461538463,0.0,0
-0.36549707602339176,1.2548076923076923,0.0,0
-0.35964912280701744,1.2692307692307694,0.0,0
-0.42105263157894735,1.3461538461538463,0.0,0
-0.30116959064327486,1.2331730769230769,1.0,0
-0.026315789473684292,1.0192307692307692,1.0,0
-0.00877192982456143,1.0336538461538463,1.0,0
-0.03801169590643272,1.0024038461538463,1.0,0
0.07602339181286544,0.78125,1.0,0
-0.00877192982456143,1.0504807692307692,1.0,0
-0.01754385964912286,1.0336538461538463,1.0,0
-0.00877192982456143,0.9759615384615385,1.0,0
0.01754385964912286,0.9783653846153847,1.0,0
0.0350877192982455,0.9495192307692308,1.0,0
0.026315789473684292,0.9567307692307693,1.0,0
-0.00877192982456143,1.0336538461538463,1.0,0
-0.011695906432748648,1.0264423076923077,1.0,0
-0.02046783625731008,1.0456730769230769,1.0,0
0.0,1.0168269230769231,1.0,0
-0.014619883040935866,1.0360576923076923,1.0,0
0.0029239766081872176,0.9711538461538461,1.0,0
-0.014619883040935866,1.0336538461538463,1.0,0
-0.00877192982456143,1.0240384615384617,1.0,0
0.00877192982456143,1.0240384615384617,1.0,0
0.005847953216374213,1.0168269230769231,1.0,0
-0.02046783625731008,1.0216346153846154,1.0,0
-0.02046783625731008,1.0649038461538463,1.0,0
-0.005847953216374213,1.0072115384615385,1.0,0
-0.014619883040935866,1.0456730769230769,1.0,0
-0.011695906432748648,1.0144230769230769,1.0,0
0.00877192982456143,0.9951923076923077,1.0,0
-0.014619883040935866,1.0120192307692308,1.0,0
0.0029239766081872176,1.0,1.0,0
0.011695906432748648,0.9759615384615385,1.0,0
-0.023391812865497075,1.0264423076923077,1.0,0
-0.043859649122807154,1.060096153846154,1.0,0
0.0029239766081872176,0.9951923076923077,1.0,0
-0.014619883040935866,1.0408653846153846,1.0,0
-0.026315789473684292,1.0432692307692308,1.0,0
-0.0029239766081869956,0.9855769230769231,1.0,0
-0.005847953216374213,1.028846153846154,1.0,0
-0.005847953216374213,1.0576923076923077,1.0,0
-0.04970760233918137,1.0432692307692308,1.0,0
-0.014619883040935866,1.0168269230769231,1.0,0
-0.00877192982456143,1.0240384615384617,1.0,0
-0.02923976608187151,1.0384615384615385,1.0,0
-0.03508771929824572,1.0360576923076923,1.0,0
-0.06140350877192979,1.0817307692307692,1.0,0
-0.38596491228070173,1.3028846153846154,0.0,0
-0.42690058479532156,1.2259615384615385,0.0,0
-0.36549707602339176,1.2956730769230769,0.0,0
-0.350877192982456,1.2572115384615385,0.0,0
-0.36549707602339176,1.2836538461538463,0.0,0
-0.41812865497076024,1.3629807692307694,0.0,0
-0.3801169590643274,1.310096153846154,0.0,0
-0.40058479532163727,1.28125,0.0,0
-0.45029239766081863,1.3966346153846154,0.0,0
-0.43274853801169577,1.3605769230769231,0.0,0
-0.40058479532163727,1.3365384615384617,0.0,0
-0.42105263157894735,1.3677884615384617,0.0,0
-0.4385964912280701,1.3822115384615385,0.0,0
-0.45321637426900585,1.4158653846153846,0.0,0
-0.4122807017543859,1.3317307692307694,0.0,0
-0.3538011695906432,1.2860576923076923,0.0,0
-0.41812865497076024,1.3653846153846154,0.0,0
-0.4035087719298245,1.372596153846154,0.0,0
-0.435672514619883,1.3605769230769231,0.0,0
-0.4385964912280701,1.3942307692307694,0.0,0
-0.38596491228070173,1.3125,0.0,0
-0.4064327485380117,1.3461538461538463,0.0,0
-0.3391812865497076,1.2451923076923077,0.0,0
-0.32456140350877194,1.216346153846154,0.0,0
-0.3742690058479532,1.2644230769230769,0.0,0
-0.2777777777777777,1.1778846153846154,0.0,0
-0.42397660818713445,1.3533653846153846,0.0,0
-0.3157894736842104,1.247596153846154,0.0,0
-0.40058479532163727,1.3293269230769231,0.0,0
-0.3538011695906432,1.2331730769230769,0.0,0
-0.36257309941520466,1.3028846153846154,0.0,0
-0.4415204678362572,1.3605769230769231,0.0,0
-0.4122807017543859,1.3076923076923077,0.0,0
-0.43274853801169577,1.3846153846153846,0.0,0
-0.3830409356725145,1.3052884615384617,0.0,0
-0.35672514619883033,1.2764423076923077,0.0,0
-0.39181286549707595,1.3004807692307694,0.0,0
-0.4064327485380117,1.3485576923076923,0.0,0
-0.36257309941520466,1.3125,0.0,0
-0.3801169590643274,1.3004807692307694,0.0,0
-0.415204678362573,1.3245192307692308,0.0,0
-0.35964912280701744,1.2836538461538463,0.0,0
-0.33040935672514615,1.2091346153846154,0.0,0
-0.35964912280701744,1.2620192307692308,0.0,0
-0.415204678362573,1.3389423076923077,0.0,0
-0.32456140350877194,1.2331730769230769,0.0,0
-0.415204678362573,1.3245192307692308,0.0,0
-0.3742690058479532,1.2932692307692308,0.0,0
-0.3538011695906432,1.2692307692307694,0.0,0
-0.435672514619883,1.3485576923076923,0.0,0
-0.38888888888888884,1.3149038461538463,0.0,0
-0.35672514619883033,1.2548076923076923,0.0,0
-0.435672514619883,1.3581730769230769,0.0,0
-0.3099415204678362,1.2139423076923077,0.0,0
-0.38596491228070173,1.3389423076923077,0.0,0
-0.45029239766081863,1.3942307692307694,0.0,0
-0.4064327485380117,1.3197115384615385,0.0,0
-0.3391812865497076,1.2307692307692308,0.0,0
-0.39473684210526305,1.3149038461538463,0.0,0
-0.38596491228070173,1.2956730769230769,0.0,0
-0.3771929824561403,1.2716346153846154,0.0,0
-0.4064327485380117,1.3149038461538463,0.0,0
-0.32163742690058483,1.1947115384615385,0.0,0
-0.350877192982456,1.2091346153846154,0.0,0
-0.38596491228070173,1.3245192307692308,0.0,0
-0.415204678362573,1.3557692307692308,0.0,0
-0.39766081871345016,1.2908653846153846,0.0,0
-0.3713450292397661,1.2572115384615385,0.0,0
-0.30116959064327486,1.1971153846153846,0.0,0
-0.415204678362573,1.3557692307692308,0.0,0
-0.4093567251461988,1.3149038461538463,0.0,0
-0.4064327485380117,1.3173076923076923,0.0,0
-0.350877192982456,1.278846153846154,0.0,0
-0.4122807017543859,1.3245192307692308,0.0,0
-0.45029239766081863,1.3942307692307694,0.0,0
-0.1257309941520468,1.1418269230769231,1.0,0
-0.0964912280701754,1.0841346153846154,1.0,0
-0.07602339181286555,1.0841346153846154,1.0,0
-0.04678362573099415,1.03125,1.0,0
-0.05263157894736836,1.0625,1.0,0
-0.09064327485380119,1.1322115384615385,1.0,0
-0.09356725146198841,1.0889423076923077,1.0,0
-0.07894736842105277,1.0961538461538463,1.0,0
-0.04970760233918137,1.0504807692307692,1.0,0
-0.07602339181286555,1.1033653846153846,1.0,0
-0.07602339181286555,1.0721153846153846,1.0,0
-0.07602339181286555,1.0745192307692308,1.0,0
-0.08187134502923976,1.0673076923076923,1.0,0
-0.05263157894736836,1.03125,1.0,0
-0.06140350877192979,1.0721153846153846,1.0,0
-0.0584795321637428,1.0985576923076923,1.0,0
-0.08771929824561397,1.1009615384615385,1.0,0
-0.10233918128654962,1.1274038461538463,1.0,0
-0.026315789473684292,1.0216346153846154,1.0,0
-0.0584795321637428,1.03125,1.0,0
-0.067251461988304,1.1057692307692308,1.0,0
-0.05263157894736836,1.0264423076923077,1.0,0
-0.08771929824561397,1.091346153846154,1.0,0
-0.05555555555555558,1.0360576923076923,1.0,0
-0.040935672514619936,1.0456730769230769,1.0,0
-0.04678362573099415,1.0408653846153846,1.0,0
-0.04678362573099415,1.0408653846153846,1.0,0
-0.04678362573099415,1.0552884615384617,1.0,0
-0.014619883040935866,1.0144230769230769,1.0,0
-0.10526315789473684,1.1274038461538463,1.0,0
-0.043859649122807154,1.0240384615384617,1.0,0
-0.06432748538011701,1.09375,1.0,0
-0.08187134502923976,1.0889423076923077,1.0,0
-0.05555555555555558,1.0961538461538463,1.0,0
-0.05555555555555558,1.0168269230769231,1.0,0
-0.07017543859649122,1.0745192307692308,1.0,0
-0.07602339181286555,1.0865384615384617,1.0,0
-0.06432748538011701,1.0817307692307692,1.0,0
-0.04678362573099415,1.0673076923076923,1.0,0
-0.032163742690058506,1.0240384615384617,1.0,0
-0.040935672514619936,1.0384615384615385,1.0,0
-0.07602339181286555,1.1057692307692308,1.0,0
-0.02046783625731008,1.0168269230769231,1.0,0
-0.14035087719298245,1.1322115384615385,1.0,0
-0.3801169590643274,1.3293269230769231,0.0,0
-0.3801169590643274,1.278846153846154,0.0,0
-0.38596491228070173,1.2932692307692308,0.0,0
-0.4736842105263157,1.3942307692307694,0.0,0
-0.35672514619883033,1.2764423076923077,0.0,0
-0.43274853801169577,1.3581730769230769,0.0,0
-0.42982456140350866,1.3533653846153846,0.0,0
-0.4415204678362572,1.3774038461538463,0.0,0
-0.36549707602339176,1.2932692307692308,0.0,0
-0.38596491228070173,1.3293269230769231,0.0,0
-0.36549707602339176,1.3004807692307694,0.0,0
-0.4093567251461988,1.3846153846153846,0.0,0
-0.3771929824561403,1.2716346153846154,0.0,0
-0.38888888888888884,1.3389423076923077,0.0,0
-0.41812865497076024,1.3557692307692308,0.0,0
-0.4649122807017543,1.4110576923076923,0.0,0
-0.4473684210526315,1.3701923076923077,0.0,0
-0.45906432748538006,1.3846153846153846,0.0,0
-0.42690058479532156,1.3822115384615385,0.0,0
-0.43274853801169577,1.3341346153846154,0.0,0
-0.3128654970760233,1.2572115384615385,0.0,0
-0.36257309941520466,1.3004807692307694,0.0,0
-0.36257309941520466,1.2524038461538463,0.0,0
-0.4035087719298245,1.3317307692307694,0.0,0
-0.3742690058479532,1.28125,0.0,0
-0.3830409356725145,1.3317307692307694,0.0,0
-0.39473684210526305,1.3269230769230769,0.0,0
-0.46198830409356717,1.4110576923076923,0.0,0
-0.39181286549707595,1.3293269230769231,0.0,0
-0.4064327485380117,1.3774038461538463,0.0,0
-0.41812865497076024,1.3629807692307694,0.0,0
-0.42397660818713445,1.3605769230769231,0.0,0
-0.4122807017543859,1.3509615384615385,0.0,0
-0.42982456140350866,1.3798076923076923,0.0,0
-0.3362573099415205,1.2379807692307692,0.0,0
-0.38596491228070173,1.3293269230769231,0.0,0
-0.32748538011695905,1.2451923076923077,0.0,0
-0.3713450292397661,1.3028846153846154,0.0,0
-0.4093567251461988,1.3677884615384617,0.0,0
-0.39181286549707595,1.2115384615384617,0.0,0
-0.3830409356725145,1.3293269230769231,0.0,0
-0.41812865497076024,1.3822115384615385,0.0,0
-0.3391812865497076,1.2283653846153846,0.0,0
-0.3742690058479532,1.3028846153846154,0.0,0
-0.38888888888888884,1.3221153846153846,0.0,0
-0.39473684210526305,1.341346153846154,0.0,0
-0.2777777777777777,1.1802884615384617,0.0,0
-0.36257309941520466,1.2740384615384617,0.0,0
-0.32456140350877194,1.1947115384615385,0.0,0
-0.38888888888888884,1.3461538461538463,0.0,0
-0.35672514619883033,1.2860576923076923,0.0,0
-0.41812865497076024,1.3846153846153846,0.0,0
-0.415204678362573,1.3533653846153846,0.0,0
-0.42690058479532156,1.3605769230769231,0.0,0
-0.4736842105263157,1.4110576923076923,0.0,0
-0.4444444444444444,1.3894230769230769,0.0,0
-0.3830409356725145,1.3269230769230769,0.0,0
-0.45029239766081863,1.4110576923076923,0.0,0
-0.35672514619883033,1.2764423076923077,0.0,0
-0.41812865497076024,1.3221153846153846,0.0,0
-0.38888888888888884,1.3197115384615385,0.0,0
-0.3157894736842104,1.1730769230769231,0.0,0
-0.3742690058479532,1.3173076923076923,0.0,0
-0.3421052631578947,1.2692307692307694,0.0,0
-0.4122807017543859,1.34375,0.0,0
-0.38596491228070173,1.3149038461538463,0.0,0
-0.45029239766081863,1.3990384615384617,0.0,0
-0.45614035087719296,1.3629807692307694,0.0,0
-0.36257309941520466,1.2644230769230769,0.0,0
-0.4064327485380117,1.3293269230769231,0.0,0
-0.4035087719298245,1.34375,0.0,0
-0.42105263157894735,1.3365384615384617,0.0,0
-0.368421052631579,1.2932692307692308,0.0,0
-0.40058479532163727,1.3605769230769231,0.0,0
-0.4093567251461988,1.3365384615384617,0.0,0
-0.10526315789473684,1.0769230769230769,1.0,0
-0.07602339181286555,1.0865384615384617,1.0,0
-0.02923976608187151,1.0721153846153846,1.0,0
-0.05555555555555558,1.0769230769230769,1.0,0
-0.011695906432748648,1.0240384615384617,1.0,0
-0.07017543859649122,1.0769230769230769,1.0,0
-0.04678362573099415,1.0817307692307692,1.0,0
-0.07602339181286555,1.0889423076923077,1.0,0
-0.06432748538011701,1.1298076923076923,1.0,0
-0.07309941520467833,1.1033653846153846,1.0,0
-0.09356725146198841,1.0985576923076923,1.0,0
-0.067251461988304,1.1177884615384617,1.0,0
-0.07309941520467833,1.0745192307692308,1.0,0
-0.07894736842105277,1.1346153846153846,1.0,0
-0.067251461988304,1.091346153846154,1.0,0
-0.026315789473684292,1.0264423076923077,1.0,0
-0.040935672514619936,1.0697115384615385,1.0,0
-0.0584795321637428,1.091346153846154,1.0,0
-0.03508771929824572,1.0456730769230769,1.0,0
-0.06140350877192979,1.1105769230769231,1.0,0
-0.06432748538011701,1.0673076923076923,1.0,0
-0.03801169590643272,1.0865384615384617,1.0,0
-0.0584795321637428,1.0793269230769231,1.0,0
-0.07602339181286555,1.091346153846154,1.0,0
-0.07309941520467833,1.1298076923076923,1.0,0
-0.06140350877192979,1.0745192307692308,1.0,0
-0.07894736842105277,1.1346153846153846,1.0,0
-0.04970760233918137,1.0528846153846154,1.0,0
-0.040935672514619936,1.0793269230769231,1.0,0
-0.05555555555555558,1.0769230769230769,1.0,0
-0.067251461988304,1.060096153846154,1.0,0
-0.07602339181286555,1.1129807692307692,1.0,0
-0.00877192982456143,1.0336538461538463,1.0,0
-0.043859649122807154,1.0817307692307692,1.0,0
-0.07017543859649122,1.0865384615384617,1.0,0
-0.0584795321637428,1.09375,1.0,0
-0.03801169590643272,1.0817307692307692,1.0,0
-0.07017543859649122,1.0697115384615385,1.0,0
-0.03801169590643272,1.0865384615384617,1.0,0
-0.00877192982456143,1.03125,1.0,0
-0.0584795321637428,1.1033653846153846,1.0,0
-0.07309941520467833,1.0769230769230769,1.0,0
-0.04678362573099415,1.0673076923076923,1.0,0
-0.03508771929824572,1.0456730769230769,1.0,0
-0.42397660818713445,1.34375,0.0,0
-0.368421052631579,1.2884615384615385,0.0,0
-0.4444444444444444,1.3846153846153846,0.0,0
-0.40058479532163727,1.3341346153846154,0.0,0
-0.35672514619883033,1.278846153846154,0.0,0
-0.43274853801169577,1.3894230769230769,0.0,0
-0.41812865497076024,1.3653846153846154,0.0,0
-0.39181286549707595,1.3293269230769231,0.0,0
-0.32456140350877194,1.2307692307692308,0.0,0
-0.4035087719298245,1.34375,0.0,0
-0.39766081871345016,1.3293269230769231,0.0,0
-0.4385964912280701,1.4182692307692308,0.0,0
-0.4064327485380117,1.3293269230769231,0.0,0
-0.38888888888888884,1.3269230769230769,0.0,0
-0.38888888888888884,1.3389423076923077,0.0,0
-0.2777777777777777,1.1899038461538463,0.0,0
-0.4415204678362572,1.3846153846153846,0.0,0
-0.41812865497076024,1.34375,0.0,0
-0.45906432748538006,1.3990384615384617,0.0,0
-0.35964912280701744,1.2620192307692308,0.0,0
-0.42397660818713445,1.375,0.0,0
-0.4415204678362572,1.3798076923076923,0.0,0
-0.39766081871345016,1.3173076923076923,0.0,0
-0.42105263157894735,1.3942307692307694,0.0,0
-0.482456140350877,1.3822115384615385,0.0,0
-0.4064327485380117,1.341346153846154,0.0,0
-0.32748538011695905,1.2307692307692308,0.0,0
-0.3362573099415205,1.2524038461538463,0.0,0
-0.38596491228070173,1.3197115384615385,0.0,0
-0.40058479532163727,1.1875,0.0,0
-0.3801169590643274,1.2956730769230769,0.0,0
-0.43274853801169577,1.4278846153846154,0.0,0
-0.41812865497076024,1.3461538461538463,0.0,0
-0.415204678362573,1.3677884615384617,0.0,0
-0.40058479532163727,1.3677884615384617,0.0,0
-0.3830409356725145,1.310096153846154,0.0,0
-0.3742690058479532,1.3197115384615385,0.0,0
-0.45614035087719296,1.40625,0.0,0
-0.3421052631578947,1.247596153846154,0.0,0
-0.43274853801169577,1.3629807692307694,0.0,0
-0.3421052631578947,1.1971153846153846,0.0,0
-0.3771929824561403,1.3389423076923077,0.0,0
-0.32748538011695905,1.2451923076923077,0.0,0
-0.39181286549707595,1.341346153846154,0.0,0
-0.3450292397660818,1.2716346153846154,0.0,0
-0.4035087719298245,1.341346153846154,0.0,0
-0.32748538011695905,1.2355769230769231,0.0,0
-0.4064327485380117,1.3341346153846154,0.0,0
-0.415204678362573,1.3918269230769231,0.0,0
-0.33040935672514615,1.2067307692307692,0.0,0
-0.35672514619883033,1.2644230769230769,0.0,0
-0.39766081871345016,1.3173076923076923,0.0,0
-0.4064327485380117,1.3533653846153846,0.0,0
-0.4122807017543859,1.341346153846154,0.0,0
-0.42397660818713445,1.3701923076923077,0.0,0
